Sr. Vinicius Santos,534.972.861-09,36.107.499-5,Recanto da Rosa,25/05/2023,30/04/2025
Maria Sophia Sales,172.830.546-26,25.108.825-5,Largo Benjamin Rodrigues,20/07/2024,27/09/2025
João Guilherme Porto,631.740.589-10,77.539.393-2,Núcleo Yago da Luz,05/06/2024,11/08/2025
Felipe Melo,270.491.853-88,36.773.551-5,Fazenda Otávio Viana,20/06/2024,19/12/2025
Brenda Moreira,304.287.916-03,12.743.807-3,Loteamento Correia,21/08/2023,25/04/2025
Erick Rocha,534.016.298-24,33.149.496-1,Distrito Maria Eduarda Pinto,04/12/2024,25/02/2026
Diego Cavalcanti,297.450.613-52,91.151.959-9,Distrito Rezende,24/01/2024,22/07/2025
Heloísa Melo,023.495.718-23,97.853.526-4,Fazenda de Duarte,08/11/2024,02/08/2026
Yago Silveira,031.786.245-62,50.356.831-1,Lago Natália Santos,21/01/2024,22/07/2025
Srta. Ana Luiza Gomes,952.043.187-04,75.662.487-1,Feira de da Conceição,03/03/2024,09/08/2025
Luiz Otávio Moraes,163.072.549-80,59.868.320-0,Feira Eloah Peixoto,23/10/2023,29/05/2025
Dr. Nicolas da Conceição,439.582.016-60,66.973.118-6,Residencial Marcela da Costa,22/10/2023,12/10/2025
Murilo Fernandes,608.374.521-71,68.891.717-4,Vale de das Neves,28/12/2024,26/07/2025
Vitor Almeida,784.302.691-69,93.824.241-8,Distrito das Neves,02/10/2024,18/05/2026
Calebe Silveira,493.018.562-98,93.504.152-0,Ladeira Breno Silveira,19/12/2024,12/04/2026
Manuela Cavalcanti,872.360.159-03,39.856.294-2,Trevo de Nascimento,07/10/2023,03/08/2025
Sra. Daniela da Costa,291.840.365-24,76.642.222-5,Esplanada de Mendes,04/11/2024,02/07/2025
Erick Viana,168.293.475-64,64.895.695-7,Residencial Diego Alves,08/04/2024,13/07/2025
Juliana Vieira,275.869.301-12,49.305.725-7,Travessa Santos,08/12/2024,06/04/2025
Sophie Oliveira,581.706.923-77,16.687.823-2,Rua Viana,21/08/2024,09/12/2025
Kamilly da Cruz,827.061.945-02,34.610.521-7,Campo Alana da Conceição,02/02/2024,24/04/2025
Maitê Correia,630.491.287-04,37.317.286-6,Quadra de da Cunha,21/12/2024,24/05/2026
Maria Vitória Cardoso,751.430.296-43,96.103.882-5,Núcleo Olivia Caldeira,18/12/2024,31/08/2026
Dr. Igor Gonçalves,570.239.618-95,36.673.474-8,Favela Kevin da Rocha,14/10/2024,22/04/2026
Alana Pinto,869.273.450-00,94.423.232-0,Feira Augusto Melo,18/06/2024,12/09/2025
Luiz Fernando Azevedo,790.156.238-21,50.790.233-9,Colônia Caldeira,07/01/2024,07/08/2025
Yago Barros,692.574.103-07,75.919.370-2,Pátio de Souza,02/11/2024,24/07/2026
Maysa da Rocha,749.301.256-34,55.517.407-7,Rua Caldeira,05/01/2024,26/05/2025
Srta. Milena Silveira,420.371.659-43,35.613.753-1,Distrito de Vieira,10/05/2024,17/02/2026
Yago Santos,389.105.674-57,60.794.268-2,Largo Raquel Oliveira,30/04/2024,07/07/2025
Davi Lucas Gonçalves,496.075.381-10,84.481.689-2,Vereda Marcelo Ribeiro,23/07/2024,03/10/2025
Maria Gomes,346.952.018-60,27.250.250-1,Estação Isaac Alves,03/12/2024,16/01/2026
João Guilherme Gomes,489.736.250-47,45.765.939-2,Viela João Vitor Silva,13/08/2024,06/08/2025
Murilo Dias,074.195.682-94,26.332.506-3,Fazenda Olivia Lopes,10/10/2023,08/08/2025
Alexandre da Luz,430.571.269-52,43.385.872-6,Viela Brenda Pires,04/12/2024,11/06/2025
Gabriel Duarte,651.702.483-26,77.933.488-4,Largo Vitor Azevedo,05/12/2023,25/10/2025
Lorenzo da Mota,924.031.567-52,48.759.904-4,Recanto de Porto,26/07/2024,20/03/2026
Theo Santos,961.482.057-85,83.721.128-6,Distrito Antônio Barbosa,14/11/2024,15/08/2026
Sra. Amanda Rezende,835.146.207-17,16.776.760-4,Rua de Moreira,24/12/2024,26/03/2026
Luiz Miguel Barros,506.349.782-92,47.429.600-0,Praça Mendes,07/11/2023,18/07/2025
Miguel Ribeiro,248.917.503-32,93.255.774-4,Lagoa Lara Farias,07/06/2024,09/12/2025
Dr. Vicente Castro,406.289.375-47,17.298.626-8,Setor Mendes,04/06/2024,21/07/2025
Srta. Sophia Moura,281.043.956-70,97.568.907-0,Vila Araújo,01/02/2024,05/04/2025
Gabrielly Oliveira,158.264.093-98,99.177.517-3,Aeroporto Enrico Oliveira,23/03/2024,22/08/2025
Gustavo Henrique Pereira,472.381.905-32,19.340.406-4,Morro João Guilherme Gomes,30/06/2024,15/05/2026
Antônio Nunes,640.372.891-13,85.451.799-8,Favela Arthur Cardoso,30/07/2024,23/05/2025
Rodrigo Nunes,651.428.390-05,46.526.144-2,Viaduto Ramos,23/06/2024,08/12/2025
Clarice das Neves,876.351.904-66,66.116.586-7,Ladeira Fogaça,27/08/2024,15/08/2026
Catarina Rocha,492.673.501-61,83.729.280-9,Largo de Farias,17/11/2023,09/05/2025
Dra. Daniela das Neves,603.574.182-71,19.758.837-3,Condomínio da Mota,09/09/2023,14/05/2025
Maria Sophia Pires,908.375.264-00,40.167.427-6,Viela de Carvalho,12/11/2024,20/04/2026
Evelyn Lima,827.540.916-02,82.504.448-2,Estrada Sophia Alves,09/02/2024,15/11/2025
Emanuella Vieira,015.238.469-33,94.502.380-8,Jardim Silva,25/07/2023,12/04/2025
Lavínia Santos,103.574.298-50,10.604.979-8,Estrada Souza,28/09/2024,17/05/2025
Luiz Miguel Vieira,145.783.926-19,25.320.189-9,Campo de Barros,18/05/2023,18/04/2025
Luiz Miguel Araújo,394.801.675-57,26.515.777-3,Campo de Rocha,13/04/2024,24/09/2025
Sr. Otávio da Rosa,572.360.941-61,16.997.169-9,Área da Mota,24/05/2024,06/10/2025
Pedro da Cruz,513.860.924-60,55.398.544-5,Avenida Danilo Rodrigues,03/09/2024,01/08/2026
Marcelo Moura,385.049.127-79,47.404.727-5,Campo de Costa,01/05/2024,08/05/2025
João Gabriel Oliveira,154.268.703-90,83.302.938-3,Feira Caldeira,11/12/2024,12/06/2025
Dr. Bernardo Moreira,158.624.370-53,60.677.236-7,Condomínio de Silveira,16/10/2023,20/05/2025
Davi Luiz Almeida,097.263.148-87,30.531.247-9,Praia Cunha,26/09/2024,22/01/2026
Dr. Samuel Campos,036.189.527-59,41.210.369-6,Recanto Agatha Farias,01/09/2024,10/05/2026
Ana Vitória Nunes,824.613.509-06,19.167.881-2,Feira Ferreira,26/12/2024,11/08/2025
Enzo Gabriel Moura,124.586.930-24,15.993.908-8,Área Araújo,01/08/2024,15/01/2026
Maria Julia Moraes,064.819.275-01,63.140.730-3,Largo Lopes,14/11/2024,03/11/2026
Emanuella Sales,284.053.769-92,38.663.193-6,Favela de Moraes,15/03/2024,08/12/2025
Bruno Teixeira,127.906.384-03,60.576.559-5,Lago Milena Farias,28/03/2024,11/01/2026
Dr. Arthur Cunha,921.035.486-98,91.668.268-8,Alameda Beatriz Ramos,09/05/2023,08/04/2025
Dra. Emanuella Moura,697.305.241-06,27.751.621-0,Jardim de Porto,01/12/2024,19/01/2026
Bruno Fernandes,435.920.781-60,97.428.375-3,Distrito Vitor Gabriel Lopes,15/01/2024,01/06/2025
Alícia Pires,476.912.083-40,74.199.237-3,Rua de Souza,21/08/2023,12/04/2025
Sra. Ana Luiza Moreira,168.743.029-22,61.318.349-8,Núcleo Farias,03/04/2024,20/05/2025
Ana Carolina Novaes,960.532.174-25,22.878.616-7,Largo de Barbosa,10/03/2024,24/08/2025
Lucas Martins,834.675.091-93,69.512.437-5,Travessa Ana Melo,15/07/2024,09/05/2025
Davi Cunha,198.356.240-89,30.172.445-0,Praia Ana Carolina Moura,26/08/2024,14/09/2025
Benjamin Alves,651.892.403-98,73.219.240-7,Jardim Santos,02/02/2024,20/04/2025
Ana Vitória Cavalcanti,614.970.358-48,96.922.515-4,Largo de Pires,18/08/2023,17/08/2025
Dra. Emanuelly Rezende,109.836.745-66,46.151.190-3,Área de Novaes,08/03/2024,03/04/2025
Heloísa Silva,432.581.679-82,84.812.972-5,Via Kamilly Lopes,23/01/2024,05/08/2025
Giovanna Dias,260.415.738-17,88.528.843-6,Campo Pinto,16/11/2023,09/04/2025
Ryan Caldeira,154.270.689-02,97.487.866-3,Favela Cardoso,29/10/2024,25/01/2026
João Gabriel Nascimento,127.694.380-69,89.609.775-3,Conjunto de Campos,30/10/2024,06/01/2026
Brenda Moura,085.692.713-95,91.159.345-4,Passarela de Alves,21/08/2024,27/09/2025
Kamilly Lopes,796.012.435-34,34.417.483-9,Estação Bernardo Costa,17/02/2024,18/12/2025
Kevin Santos,021.473.859-05,81.140.477-6,Loteamento de Ferreira,25/10/2023,15/08/2025
Sr. Alexandre Duarte,968.014.257-49,95.346.725-7,Condomínio Rezende,25/11/2023,27/07/2025
Isabella Dias,341.925.687-64,98.932.205-0,Estação João Miguel da Costa,07/09/2024,06/10/2025
Maria Sophia Campos,674.839.501-10,32.932.277-5,Residencial de Costela,20/09/2024,03/06/2025
Bruna Moraes,936.458.217-91,69.446.510-5,Fazenda de Farias,08/11/2024,09/12/2025
Dra. Eloah Rocha,360.251.948-15,28.135.461-5,Condomínio de da Costa,25/06/2024,20/08/2025
Sr. Bryan Rezende,780.562.319-86,11.680.295-0,Vereda Luna Gomes,26/12/2023,01/12/2025
Emanuelly Vieira,951.482.037-14,97.805.875-6,Pátio Ribeiro,20/05/2024,06/06/2025
Isaac Dias,684.129.370-31,24.332.888-1,Núcleo Melo,22/03/2024,03/08/2025
Isabel Caldeira,489.175.630-66,43.184.982-7,Viaduto Silva,28/04/2024,16/12/2025
Dr. Rafael Farias,187.524.396-82,52.701.579-7,Passarela Samuel Moraes,13/10/2024,05/05/2025
Sr. Levi Carvalho,501.462.893-15,12.139.697-7,Parque Monteiro,20/08/2024,07/01/2026
Dr. Gustavo Moura,485.379.210-41,89.339.853-7,Residencial de Pires,20/04/2024,22/04/2025
Bruno Viana,357.041.286-53,99.160.253-5,Parque de Moreira,29/05/2024,18/05/2025
Alexia Ferreira,540.923.618-15,45.569.960-7,Ladeira Felipe Teixeira,22/09/2023,13/06/2025
Alexia Souza,483.260.795-29,56.481.361-5,Fazenda João Pedro Silveira,20/02/2024,12/02/2026
Kevin Novaes,156.749.803-57,78.250.674-7,Fazenda de Carvalho,07/03/2024,04/02/2026
Isadora Melo,134.520.879-05,86.110.585-0,Parque Fogaça,01/08/2024,01/04/2025
Sr. Yuri Sales,150.649.728-49,16.799.598-4,Esplanada Silva,28/01/2024,10/12/2025
Lorena Teixeira,849.576.231-55,97.947.487-5,Estação de Lopes,01/11/2024,01/03/2026
Nathan da Rosa,901.857.342-60,87.971.218-4,Vereda Sales,13/07/2024,25/04/2025
Vitória da Luz,452.709.638-92,44.217.712-1,Praça de Cavalcanti,19/11/2023,04/07/2025
Sra. Isabella Gonçalves,659.204.138-24,96.824.672-5,Trecho da Rosa,19/05/2024,19/05/2026
Sr. Miguel da Cunha,648.920.573-47,39.515.857-3,Estação João Felipe Cavalcanti,01/12/2024,05/07/2026
Thomas da Rocha,356.147.092-07,59.647.186-4,Vale Isabelly Lopes,14/02/2024,01/06/2025
Emilly Fogaça,403.586.172-35,46.854.630-1,Via Maitê Fernandes,07/11/2024,02/08/2026
Dr. Anthony Melo,314.756.902-07,88.121.111-2,Estação Julia Alves,14/01/2024,04/11/2025
Thales Porto,043.187.269-40,30.728.981-4,Estação Barbosa,28/03/2024,04/07/2025
Dr. João Duarte,762.140.835-90,63.508.766-3,Via Heloísa Mendes,22/07/2024,01/08/2025
Lavínia da Costa,504.968.173-10,76.673.368-2,Rua Nicole Costela,22/08/2024,10/09/2025
Dra. Maria Fernanda da Cruz,918.657.034-00,37.482.573-7,Largo Thomas Ramos,22/01/2024,24/09/2025
Gabriela Gomes,869.501.237-95,80.161.185-5,Conjunto de da Rosa,16/05/2024,30/10/2025
Brenda da Mota,198.620.354-98,75.136.897-4,Loteamento Moraes,13/12/2023,27/09/2025
Maria Alice Teixeira,490.587.162-01,85.536.818-9,Avenida da Mata,27/09/2024,27/07/2025
Cauã Barbosa,320.514.768-53,17.619.124-4,Lago de da Paz,16/12/2024,14/02/2026
Sra. Ana Lívia Barbosa,672.309.514-61,69.949.604-1,Conjunto Pedro Lucas Ferreira,10/10/2024,04/06/2025
Gabriel Duarte,832.964.105-89,24.530.269-7,Campo Novaes,14/07/2024,12/12/2025
Yago Fogaça,456.092.871-11,53.518.288-9,Campo Moraes,01/05/2024,23/12/2025
João Miguel Campos,351.628.970-86,18.211.999-7,Trecho João Vitor Nunes,23/11/2023,16/10/2025
Kaique da Paz,162.879.345-73,42.113.327-6,Pátio Maria Eduarda da Mata,05/10/2024,03/06/2026
Caroline Costa,024.397.561-99,47.331.851-4,Quadra Souza,17/06/2023,05/06/2025
Olivia da Paz,421.765.893-19,85.151.382-0,Morro Aragão,25/12/2024,30/05/2026
Dr. Pedro Henrique da Costa,504.873.196-48,55.242.745-1,Condomínio da Luz,05/08/2024,07/02/2026
Ana Pinto,530.482.976-00,99.455.537-5,Ladeira de Almeida,19/08/2024,08/06/2026
Caroline da Rocha,180.654.739-20,61.996.416-8,Lagoa Kevin Barros,28/09/2023,28/06/2025
Ana Júlia da Paz,683.059.174-01,19.986.657-3,Jardim Isabella Moreira,24/01/2024,12/12/2025
João Vitor Novaes,450.283.716-44,95.289.446-8,Rodovia de Pinto,18/12/2024,12/07/2026
João das Neves,931.457.068-10,79.456.713-4,Condomínio Caroline Alves,08/09/2024,19/12/2025
Dr. João Felipe Cardoso,526.980.431-05,81.841.689-2,Lago Nathan Carvalho,11/08/2023,14/06/2025
Larissa Novaes,648.130.975-10,26.462.841-6,Quadra Pires,08/12/2024,19/08/2025
Larissa Cavalcanti,071.984.632-31,75.521.365-3,Jardim Cauã Martins,25/06/2024,23/04/2025
Enzo Gabriel Monteiro,457.329.186-55,90.446.316-6,Praça Lavínia Teixeira,05/11/2023,19/04/2025
Danilo Pires,358.146.792-55,89.143.161-1,Trevo de da Cruz,14/12/2024,24/07/2025
Juan Aragão,380.976.125-77,85.156.229-1,Trevo de Farias,06/03/2024,30/11/2025
Bryan Silveira,730.691.582-77,46.847.946-6,Travessa de Costela,19/05/2024,25/04/2025
Sophia Fernandes,562.097.481-20,84.177.350-0,Trecho da Mata,11/03/2024,24/08/2025
Marcos Vinicius Rodrigues,509.726.438-00,31.804.546-2,Travessa das Neves,27/06/2024,20/11/2025
Ana Luiza Gomes,896.457.013-84,69.709.831-8,Fazenda Matheus Costa,24/11/2024,09/11/2026
Yuri Azevedo,053.187.964-00,48.182.461-4,Recanto das Neves,10/11/2024,05/02/2026
Eduardo Cavalcanti,560.728.143-44,48.860.207-2,Rua de Carvalho,11/01/2024,26/11/2025
Thomas Correia,926.130.845-70,74.116.658-5,Ladeira de Martins,04/03/2024,15/05/2025
Stephany da Conceição,469.321.087-04,83.627.877-7,Área Araújo,09/08/2024,03/03/2026
Bernardo Barbosa,839.521.470-79,44.738.598-3,Passarela Peixoto,12/09/2024,11/04/2026
Luigi Cardoso,509.432.168-42,44.665.695-2,Vale Fernandes,22/10/2024,26/09/2026
Sr. Caio Lima,715.893.046-75,64.599.126-5,Aeroporto de Teixeira,01/12/2024,30/09/2026
Sr. Fernando Barros,078.934.652-47,86.132.334-2,Pátio Emanuel Ferreira,22/07/2024,09/04/2026
Evelyn Santos,645.207.319-25,55.786.852-3,Aeroporto de Campos,17/11/2024,09/03/2026
Isabelly Cunha,154.867.239-46,10.106.646-0,Viela de Fogaça,16/03/2024,07/08/2025
Enzo Moraes,148.960.325-51,58.956.199-5,Praça Oliveira,15/06/2024,01/07/2025
Vitória Barbosa,756.340.182-26,57.202.732-2,Sítio Emilly Caldeira,28/12/2024,20/01/2026
Sra. Raquel Rocha,502.978.143-97,95.861.118-7,Parque de Viana,05/12/2024,01/08/2026
Lucas Monteiro,827.460.931-03,72.929.803-6,Alameda Castro,17/10/2024,03/11/2025
Yasmin Barros,394.105.726-06,31.569.488-7,Aeroporto de Pinto,26/09/2024,11/02/2026
Fernando Cavalcanti,358.296.714-09,92.313.866-5,Quadra Rodrigues,14/11/2024,15/08/2025
Sr. Gustavo Ferreira,417.592.380-23,64.348.161-1,Trevo Luiz Miguel Costela,17/10/2024,05/11/2025
Sabrina Rocha,239.571.480-14,97.161.804-3,Aeroporto Raul Aragão,07/09/2024,23/11/2025
Carlos Eduardo Viana,482.316.097-50,38.926.788-1,Lago Nina Gonçalves,30/11/2024,18/04/2025
Eduarda Fogaça,461.038.752-26,20.896.689-0,Esplanada Pires,18/09/2024,10/02/2026
Maria Vitória Gomes,158.643.970-75,15.560.872-1,Conjunto de Barros,29/01/2024,14/09/2025
Dr. Antônio Silveira,249.381.506-89,96.354.108-3,Sítio de Pires,10/11/2024,11/12/2025
Srta. Maria Luiza Cavalcanti,789.324.605-74,54.235.448-3,Quadra Ana Lívia da Cunha,05/06/2024,11/05/2026
Rafaela Santos,729.834.601-69,78.958.614-9,Estação Gomes,08/07/2023,22/05/2025
Yuri Cavalcanti,514.928.603-60,92.593.273-1,Campo de Lima,04/11/2023,03/07/2025
Lucca Ramos,360.174.528-35,64.702.504-8,Núcleo de Novaes,14/04/2024,26/09/2025
Vitor Hugo Aragão,350.921.846-98,52.620.619-6,Quadra Rodrigo Moraes,25/11/2023,28/04/2025
Nina Gonçalves,210.863.974-87,99.657.346-2,Sítio Ferreira,15/02/2024,09/09/2025
Marcos Vinicius Araújo,703.246.918-31,62.912.186-7,Travessa de Pinto,06/06/2024,23/07/2025
Sofia Peixoto,852.713.049-14,16.526.990-8,Estação Emanuel Rodrigues,04/10/2024,11/01/2026
Diogo Novaes,062.174.935-43,71.194.517-1,Viela de Porto,02/07/2024,04/04/2026
Dr. Pedro Henrique Costa,486.702.351-53,21.319.744-4,Distrito Marcela Moura,23/01/2024,06/04/2025
Gabriel Silveira,354.291.706-07,39.263.533-8,Morro Moreira,31/10/2024,10/01/2026
Vinicius Oliveira,807.319.654-93,21.522.217-1,Jardim de Silva,30/10/2024,24/09/2026
Vitor Hugo Porto,324.750.196-70,12.593.952-2,Pátio Aragão,30/11/2024,24/07/2026
Vitor Gabriel Alves,810.952.634-98,99.334.263-7,Conjunto Melo,29/10/2023,12/04/2025
Beatriz da Costa,458.769.320-00,30.899.492-7,Vereda Costa,08/12/2024,31/01/2026
João Ribeiro,519.270.643-25,61.708.388-2,Avenida de Cardoso,16/03/2024,18/06/2025
Srta. Juliana Vieira,386.912.750-30,35.142.472-4,Recanto Isadora Rocha,06/02/2024,23/07/2025
Valentina da Luz,476.208.951-67,56.669.828-3,Travessa Melo,29/08/2023,17/06/2025
Brenda Carvalho,625.803.179-02,67.382.159-2,Largo Mariana da Mata,05/03/2024,28/09/2025
Eduarda da Mota,135.270.698-95,96.339.574-7,Estação de Pinto,30/04/2024,16/04/2026
Laís Aragão,096.725.481-76,95.352.916-7,Fazenda Alexandre Mendes,14/12/2024,22/11/2026
Maria Eduarda Novaes,563.980.427-00,21.818.128-0,Conjunto Fernandes,08/09/2024,03/08/2026
Alícia Teixeira,091.623.854-70,73.531.673-0,Rua Isadora Mendes,22/08/2024,28/05/2026
Bryan Nogueira,367.185.029-95,73.984.704-4,Quadra de Cardoso,24/05/2023,06/04/2025
Igor Novaes,397.604.528-47,13.428.781-7,Via de Almeida,27/08/2024,23/12/2025
Ana Clara Novaes,517.390.624-34,93.609.293-1,Recanto de Correia,10/01/2024,23/06/2025
Ryan Azevedo,143.807.569-39,28.413.792-9,Rodovia de Monteiro,18/05/2024,06/04/2026
Amanda Cardoso,102.973.845-97,72.717.145-4,Aeroporto de da Luz,16/12/2024,13/09/2026
Raquel Carvalho,542.137.986-82,51.500.821-5,Praia de Correia,18/04/2024,21/10/2025
Dr. Paulo da Mata,306.152.794-06,35.158.317-5,Recanto Melo,26/03/2024,20/11/2025
Marcelo Rodrigues,829.413.506-24,61.163.669-2,Campo Gustavo Henrique da Paz,02/06/2023,10/05/2025
Mirella Cunha,679.543.102-99,32.333.330-7,Estrada Costa,03/01/2024,05/10/2025
Otávio Silveira,846.213.579-64,73.250.752-4,Trevo de Oliveira,16/08/2024,27/12/2025
Marcela Correia,984.271.650-30,55.606.645-7,Viela de da Mota,10/06/2023,31/03/2025
Sra. Isabelly Araújo,954.672.310-06,45.567.917-8,Viaduto de Cavalcanti,14/11/2023,21/05/2025
Isabella da Luz,105.274.389-79,61.568.291-5,Favela de Dias,23/01/2024,23/09/2025
Vitor Correia,259.640.781-76,55.147.364-9,Vila de da Costa,25/10/2024,07/04/2026
Alexandre Ramos,063.857.492-74,75.321.504-1,Alameda Teixeira,05/11/2023,18/08/2025
Valentina da Mota,458.190.327-05,84.130.761-0,Travessa Luiz Fernando Martins,04/11/2024,11/08/2025
Maria Vitória Rodrigues,142.389.705-60,98.250.679-1,Setor de Barros,23/07/2024,09/05/2025
Maria Luiza Martins,026.854.379-83,80.572.138-3,Ladeira Lívia Caldeira,31/07/2024,26/07/2025
Lívia da Paz,510.426.789-01,53.863.952-1,Favela Maria Fernanda Aragão,18/02/2024,25/06/2025
Pedro Henrique Melo,457.180.629-94,55.891.832-2,Rua de Ferreira,25/10/2024,27/12/2025
Valentina Freitas,485.097.123-79,47.599.113-6,Parque Dias,08/11/2024,21/10/2026
Dr. Yago Pinto,237.048.956-10,31.788.434-5,Área de Gomes,16/12/2024,05/06/2025
Lara da Costa,342.018.657-62,62.632.783-6,Feira Araújo,14/05/2024,29/11/2025
Letícia Porto,569.148.703-57,44.590.984-7,Estrada Yago das Neves,04/12/2024,02/06/2026
Sr. Gustavo Henrique da Cunha,163.842.759-37,14.352.282-0,Núcleo Dias,25/09/2024,27/10/2025
Sr. Pedro da Mata,507.614.923-99,23.145.527-4,Área de Aragão,16/12/2024,27/05/2025
Srta. Maria Clara Porto,704.218.563-35,55.147.337-0,Praça de Vieira,14/12/2024,02/09/2026
Maria Vitória Ribeiro,169.238.407-40,43.292.564-2,Chácara Kaique Cardoso,14/12/2024,07/10/2025
Esther da Rocha,065.249.178-20,76.344.255-3,Distrito Luiz Fernando Pinto,20/09/2024,16/04/2026
Emanuel Cunha,812.693.470-04,19.842.204-4,Loteamento Costa,04/09/2024,23/03/2026
Fernanda Duarte,792.081.645-94,42.579.133-4,Vila de Caldeira,10/11/2023,05/09/2025
Isabella Costela,826.759.410-85,84.777.895-6,Praça da Cunha,09/10/2023,08/06/2025
Benjamin da Mata,896.374.051-00,80.815.154-4,Vale de Nascimento,30/09/2024,11/11/2025
Bianca Carvalho,984.521.037-60,57.112.406-1,Recanto João Pedro Ramos,05/06/2024,07/03/2026
Isabelly Santos,309.127.856-59,89.151.138-9,Praia de Moura,08/01/2024,28/12/2025
Cauã Pires,601.285.439-06,99.905.507-1,Vila Maitê Rezende,27/06/2024,30/04/2025
Dra. Sabrina da Mota,147.290.658-67,93.334.291-9,Vereda da Luz,10/10/2023,06/09/2025
Clarice Cardoso,198.502.367-95,59.643.327-9,Loteamento de Melo,07/09/2024,15/07/2026
Sr. João Vitor da Mata,468.923.051-05,76.560.849-0,Praça Nogueira,17/12/2024,02/01/2026
Felipe Sales,689.254.703-65,64.562.523-2,Feira Beatriz Azevedo,08/09/2024,13/01/2026
Stephany Fogaça,109.784.625-30,60.288.499-3,Pátio Renan Freitas,01/12/2024,08/10/2025
Alice Silveira,647.835.192-00,75.520.119-1,Alameda Sofia Duarte,23/08/2024,11/11/2025
Dr. Luiz Miguel Novaes,041.879.532-05,15.806.153-7,Ladeira Rezende,05/05/2024,24/10/2025
Lucas Gabriel Costela,470.168.935-10,88.700.432-8,Núcleo Nicole Carvalho,03/10/2024,01/05/2026
Nina Farias,791.623.405-06,77.205.239-9,Conjunto Maria Vitória Porto,27/03/2024,19/04/2025
Mariane Novaes,780.642.539-00,21.135.558-9,Alameda Maria Sophia Jesus,31/01/2024,27/08/2025
Maria Fogaça,978.135.024-50,20.441.547-0,Quadra Pietro Cunha,10/08/2024,06/07/2025
Maria Alice Pires,805.192.746-01,68.483.540-1,Chácara Jesus,07/02/2024,01/04/2025
Otávio Ramos,037.259.861-77,21.760.408-8,Ladeira de Pereira,29/11/2023,02/06/2025
Leonardo Lima,405.186.379-48,69.721.228-5,Via Maria Julia Teixeira,05/09/2024,02/08/2026
Caroline Ribeiro,508.327.641-08,64.211.557-5,Jardim de Nogueira,15/05/2024,13/05/2025
Alice da Luz,904.275.186-01,71.613.316-0,Campo da Mota,08/01/2024,18/07/2025
Ana Julia Aragão,741.892.650-20,80.570.805-0,Parque Gomes,24/07/2024,13/06/2026
Stephany Castro,150.734.926-25,55.749.223-2,Recanto Ramos,17/09/2024,19/07/2025
Srta. Caroline Nascimento,639.175.082-30,70.742.572-3,Favela Theo Sales,06/11/2023,18/07/2025
Luana da Rocha,301.692.754-34,81.561.672-2,Feira de Costela,23/11/2023,31/10/2025
Valentina Jesus,591.264.807-94,79.745.431-0,Recanto Gonçalves,26/11/2024,07/11/2025
